,Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
445,2020,Robert Williams,C,22.0,BOS,13.0,0.0,11.5,1.8,2.4,0.742,0.0,0.1,0.0,1.8,2.3,0.767,0.742,0.2,0.5,0.333,1.7,2.2,3.9,0.8,0.2,0.5,0.5,1.4,3.7
446,2020,Nigel Williams-Goss,PG,25.0,UTA,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
447,2020,Delon Wright,PG,27.0,DAL,4.0,0.0,13.3,1.5,2.5,0.6,0.3,0.5,0.5,1.3,2.0,0.625,0.65,0.8,1.3,0.6,0.3,0.5,0.8,1.8,1.3,0.0,1.3,0.5,4.0
448,2020,Ivica Zubac,C,22.0,LAC,13.0,13.0,24.6,3.4,6.0,0.564,0.0,0.0,,3.4,6.0,0.564,0.564,2.3,2.8,0.811,2.4,4.8,7.2,0.6,0.2,0.8,0.9,2.6,9.1
449,2021,Precious Achiuwa,PF,21.0,MIA,3.0,0.0,4.0,1.0,1.3,0.75,0.0,0.0,,1.0,1.3,0.75,0.75,0.3,1.3,0.25,0.0,2.0,2.0,0.0,0.0,0.7,1.3,0.3,2.3
450,2021,Bam Adebayo,C,23.0,MIA,4.0,4.0,34.0,6.5,14.3,0.456,0.0,0.0,,6.5,14.3,0.456,0.456,2.5,3.3,0.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5
451,2021,Ty-Shon Alexander,SG,22.0,PHO,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
452,2021,Grayson Allen,SG,25.0,MEM,5.0,0.0,23.2,2.4,6.6,0.364,1.6,4.2,0.381,0.8,2.4,0.333,0.485,0.0,0.2,0.0,0.6,2.0,2.6,0.2,0.4,0.2,0.2,2.6,6.4
453,2021,Kyle Anderson,PF,27.0,MEM,5.0,5.0,28.4,3.6,8.4,0.429,0.6,2.4,0.25,3.0,6.0,0.5,0.464,0.6,0.8,0.75,0.8,4.2,5.0,3.2,2.8,0.0,0.8,1.8,8.4
454,2021,Giannis Antetokounmpo,PF,26.0,MIL,21.0,21.0,38.1,11.9,20.9,0.569,0.6,3.3,0.186,11.3,17.6,0.642,0.584,5.8,9.8,0.587,2.8,10.0,12.8,5.1,1.0,1.2,3.0,2.9,30.2
455,2021,Thanasis Antetokounmpo,SF,28.0,MIL,13.0,0.0,3.5,0.2,0.5,0.286,0.0,0.0,,0.2,0.5,0.286,0.286,0.4,0.5,0.833,0.2,0.5,0.8,0.2,0.4,0.2,0.2,0.9,0.7
456,2021,Carmelo Anthony,PF,36.0,POR,6.0,0.0,23.8,4.2,10.0,0.417,2.3,6.2,0.378,1.8,3.8,0.478,0.533,1.7,1.8,0.909,0.3,2.8,3.2,1.5,0.3,0.2,1.2,2.5,12.3
457,2021,Trevor Ariza,SF,35.0,MIA,4.0,4.0,24.0,1.8,5.8,0.304,1.3,4.3,0.294,0.5,1.5,0.333,0.413,0.0,0.0,,0.5,5.3,5.8,0.5,0.8,0.3,0.8,2.8,4.8
458,2021,Deandre Ayton,C,22.0,PHO,22.0,22.0,36.4,7.0,10.6,0.658,0.0,0.0,,7.0,10.6,0.658,0.658,1.8,2.4,0.736,3.0,8.8,11.8,1.1,0.8,1.1,1.3,2.9,15.8
459,2021,Udoka Azubuike,C,21.0,UTA,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2021,Desmond Bane,SG,22.0,MEM,5.0,0.0,19.8,2.2,3.8,0.579,1.2,2.4,0.5,1.0,1.4,0.714,0.737,0.0,0.0,,0.4,3.0,3.4,2.0,0.8,0.4,0.6,1.2,5.6
461,2021,RJ Barrett,SG,20.0,NYK,5.0,5.0,32.4,5.2,13.4,0.388,1.6,5.6,0.286,3.6,7.8,0.462,0.448,2.4,3.0,0.8,0.8,6.4,7.2,3.0,0.8,0.4,0.4,2.2,14.4
462,2021,Will Barton,SF,30.0,DEN,3.0,1.0,27.7,6.3,14.3,0.442,2.3,7.0,0.333,4.0,7.3,0.545,0.523,1.3,1.3,1.0,0.3,4.0,4.3,2.7,0.7,0.3,1.3,1.3,16.3
463,2021,Nicolas Batum,SF,32.0,LAC,19.0,10.0,29.2,2.8,5.7,0.486,1.5,3.8,0.389,1.3,1.9,0.676,0.615,1.0,1.2,0.826,1.0,4.5,5.5,2.1,1.3,0.5,0.3,1.4,8.1
464,2021,Bradley Beal,SG,27.0,WAS,5.0,5.0,39.0,11.2,24.6,0.455,1.4,6.4,0.219,9.8,18.2,0.538,0.484,6.2,7.2,0.861,1.2,5.0,6.2,4.2,0.8,0.6,4.0,1.2,30.0
465,2021,Dāvis Bertāns,PF,28.0,WAS,4.0,2.0,26.5,2.8,6.8,0.407,2.0,5.8,0.348,0.8,1.0,0.75,0.556,1.8,1.8,1.0,0.0,2.8,2.8,0.3,0.3,0.5,0.3,3.0,9.3
466,2021,Patrick Beverley,PG,32.0,LAC,17.0,7.0,19.0,1.7,4.0,0.426,0.8,2.2,0.351,0.9,1.8,0.516,0.522,0.7,0.8,0.857,0.6,1.8,2.4,1.4,0.7,0.7,0.2,2.1,4.9
467,2021,Nemanja Bjelica,PF,32.0,MIA,2.0,0.0,15.0,2.5,5.5,0.455,2.0,4.0,0.5,0.5,1.5,0.333,0.636,2.0,3.0,0.667,0.5,2.0,2.5,1.0,1.0,0.5,0.0,2.5,9.0
468,2021,Keljin Blevins,SF,25.0,POR,2.0,0.0,2.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
469,2021,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
470,2021,Bogdan Bogdanović,SG,28.0,ATL,18.0,18.0,33.2,5.4,13.8,0.39,2.6,7.9,0.329,2.8,5.9,0.472,0.484,0.7,0.9,0.706,0.6,3.6,4.2,2.9,1.6,0.3,1.5,2.8,14.1
471,2021,Bojan Bogdanović,SF,31.0,UTA,11.0,11.0,35.5,5.8,12.5,0.467,3.2,6.9,0.461,2.6,5.5,0.475,0.595,3.3,3.7,0.878,0.5,3.7,4.3,1.5,0.9,0.0,2.1,2.5,18.1
472,2021,Bol Bol,PF,21.0,DEN,3.0,0.0,2.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0
473,2021,Isaac Bonga,SF,21.0,WAS,4.0,0.0,2.5,0.0,1.3,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
474,2021,Devin Booker,SG,24.0,PHO,22.0,22.0,40.4,9.6,21.5,0.447,2.0,6.2,0.321,7.6,15.3,0.499,0.494,6.0,6.7,0.905,0.7,5.0,5.6,4.5,0.8,0.2,3.7,3.5,27.3
475,2021,Jarrell Brantley,PF,24.0,UTA,2.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5
476,2021,Mikal Bridges,SF,24.0,PHO,22.0,22.0,32.1,4.2,8.6,0.484,1.6,4.3,0.368,2.6,4.3,0.6,0.576,1.1,1.3,0.893,0.9,3.4,4.3,1.6,1.0,0.7,0.7,1.9,11.1
477,2021,Dillon Brooks,SF,25.0,MEM,5.0,5.0,35.0,10.0,19.4,0.515,1.6,4.0,0.4,8.4,15.4,0.545,0.557,4.2,5.2,0.808,1.0,3.2,4.2,2.2,1.4,0.4,1.8,3.4,25.8
478,2021,Bruce Brown,PG,24.0,BRK,12.0,5.0,23.1,3.3,6.6,0.506,0.2,0.9,0.182,3.2,5.7,0.559,0.519,1.1,1.3,0.813,1.9,3.2,5.1,2.1,0.7,0.4,0.9,2.6,7.9
479,2021,Jalen Brunson,PG,24.0,DAL,7.0,0.0,16.3,2.9,6.3,0.455,0.9,1.9,0.462,2.0,4.4,0.452,0.523,1.4,1.9,0.769,0.9,1.7,2.6,1.4,0.0,0.0,0.6,0.9,8.0
480,2021,Elijah Bryant,SG,25.0,MIL,11.0,0.0,4.5,0.6,1.8,0.35,0.0,0.7,0.0,0.6,1.1,0.583,0.35,0.0,0.0,,0.2,0.9,1.1,0.4,0.2,0.1,0.2,0.1,1.3
481,2021,Reggie Bullock,SF,29.0,NYK,5.0,5.0,32.4,3.0,7.8,0.385,2.0,5.8,0.345,1.0,2.0,0.5,0.513,0.8,1.0,0.8,1.0,2.4,3.4,1.2,0.6,0.2,0.8,2.2,8.8
482,2021,Trey Burke,PG,28.0,DAL,2.0,0.0,8.5,0.0,3.5,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5
483,2021,Alec Burks,SG,29.0,NYK,5.0,0.0,25.6,4.8,11.2,0.429,1.6,4.8,0.333,3.2,6.4,0.5,0.5,2.8,3.8,0.737,1.0,4.0,5.0,2.6,0.2,0.0,0.8,2.2,14.0
484,2021,Jimmy Butler,SF,31.0,MIA,4.0,4.0,38.5,4.8,16.0,0.297,1.0,3.8,0.267,3.8,12.3,0.306,0.328,4.0,5.5,0.727,1.5,6.0,7.5,7.0,1.3,0.3,2.3,1.5,14.5
485,2021,Kentavious Caldwell-Pope,SG,27.0,LAL,5.0,5.0,29.2,2.2,5.8,0.379,0.8,3.8,0.211,1.4,2.0,0.7,0.448,1.0,1.0,1.0,0.4,2.4,2.8,1.0,1.0,0.0,0.4,3.0,6.2
486,2021,Facundo Campazzo,PG,29.0,DEN,10.0,9.0,27.0,2.9,7.4,0.392,1.9,4.8,0.396,1.0,2.6,0.385,0.52,1.6,1.9,0.842,0.7,2.3,3.0,4.1,1.4,0.4,1.5,3.5,9.3
487,2021,Vlatko Čančar,PF,23.0,DEN,5.0,0.0,4.2,0.6,0.6,1.0,0.2,0.2,1.0,0.4,0.4,1.0,1.167,0.8,1.0,0.8,0.0,0.6,0.6,0.2,0.2,0.2,0.2,0.0,2.2
488,2021,Clint Capela,C,26.0,ATL,18.0,18.0,31.6,4.6,7.6,0.603,0.0,0.0,,4.6,7.6,0.603,0.603,0.9,2.2,0.436,3.4,7.8,11.2,0.9,0.7,1.1,1.0,2.6,10.1
489,2021,Jevon Carter,PG,25.0,PHO,7.0,0.0,3.1,0.4,1.1,0.375,0.0,0.3,0.0,0.4,0.9,0.5,0.375,0.0,0.3,0.0,0.0,0.3,0.3,0.6,0.0,0.0,0.0,0.0,0.9
490,2021,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
491,2021,Alex Caruso,PG,26.0,LAL,6.0,0.0,20.2,2.3,6.3,0.368,0.8,2.8,0.294,1.5,3.5,0.429,0.434,0.3,0.3,1.0,0.3,1.0,1.3,0.5,0.2,0.7,1.2,2.0,5.8
492,2021,Willie Cauley-Stein,C,27.0,DAL,6.0,0.0,10.5,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.5,0.5,1.0,0.5,2.2,2.7,0.5,0.3,0.7,0.5,1.3,2.5
493,2021,Chris Chiozza,PG,25.0,BRK,6.0,0.0,3.2,0.3,1.2,0.286,0.2,0.5,0.333,0.2,0.7,0.25,0.357,0.0,0.0,,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.3,0.8
494,2021,Brandon Clarke,PF,24.0,MEM,2.0,0.0,4.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0
495,2021,Jordan Clarkson,SG,28.0,UTA,11.0,0.0,27.1,6.1,15.0,0.406,3.1,8.8,0.351,3.0,6.2,0.485,0.509,2.3,2.4,0.962,0.5,2.5,3.1,1.5,0.6,0.3,2.1,1.4,17.5
496,2021,Nic Claxton,C,21.0,BRK,12.0,0.0,10.8,1.2,2.4,0.483,0.0,0.0,,1.2,2.4,0.483,0.483,0.2,0.3,0.667,1.2,1.6,2.8,0.6,0.3,1.0,0.3,1.7,2.5
497,2021,Amir Coffey,SG,23.0,LAC,10.0,0.0,1.6,0.3,0.4,0.75,0.1,0.1,1.0,0.2,0.3,0.667,0.875,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.7
498,2021,John Collins,PF,23.0,ATL,18.0,18.0,32.0,5.6,10.1,0.549,1.1,3.1,0.357,4.4,7.0,0.635,0.604,1.7,2.0,0.833,2.0,6.7,8.7,0.9,0.4,0.6,1.3,3.3,13.9
499,2021,Mike Conley,PG,33.0,UTA,6.0,6.0,29.3,4.8,11.3,0.426,3.0,6.2,0.486,1.8,5.2,0.355,0.559,2.7,2.7,1.0,0.5,3.0,3.5,7.7,0.2,0.5,2.3,2.5,15.3
500,2021,Pat Connaughton,SG,28.0,MIL,23.0,1.0,23.7,2.4,5.2,0.462,1.6,4.1,0.389,0.8,1.0,0.75,0.618,0.5,0.6,0.846,1.3,3.1,4.4,0.9,0.4,0.3,0.5,1.7,6.9
501,2021,DeMarcus Cousins,C,30.0,LAC,7.0,0.0,8.3,2.7,6.0,0.452,0.6,1.4,0.4,2.1,4.6,0.469,0.5,1.6,2.0,0.786,0.9,1.1,2.0,0.7,0.3,0.4,0.7,1.9,7.6
502,2021,Robert Covington,PF,30.0,POR,6.0,6.0,38.0,3.0,6.0,0.5,1.8,3.7,0.5,1.2,2.3,0.5,0.653,1.5,1.7,0.9,1.5,6.3,7.8,1.2,1.5,1.0,1.3,3.3,9.3
503,2021,Torrey Craig,SF,30.0,PHO,22.0,0.0,12.1,1.5,3.4,0.427,0.7,1.7,0.405,0.8,1.7,0.447,0.527,0.4,0.6,0.615,0.9,2.0,2.9,0.4,0.0,0.4,0.5,1.5,4.0
504,2021,Jae Crowder,PF,30.0,PHO,22.0,22.0,33.1,3.5,8.4,0.413,2.5,6.5,0.38,1.0,1.9,0.524,0.56,1.4,1.6,0.886,0.5,5.6,6.1,1.9,0.9,0.8,0.9,3.0,10.8
505,2021,Seth Curry,SG,30.0,PHI,12.0,12.0,31.8,7.1,12.3,0.578,3.4,6.8,0.506,3.7,5.5,0.667,0.718,1.3,1.6,0.789,0.3,2.0,2.3,2.3,0.8,0.3,0.8,2.8,18.8
506,2021,Anthony Davis,PF,27.0,LAL,5.0,5.0,28.8,5.0,12.4,0.403,0.4,2.2,0.182,4.6,10.2,0.451,0.419,7.0,8.4,0.833,1.4,5.2,6.6,2.6,0.6,1.6,1.2,1.8,17.4
507,2021,Dewayne Dedmon,C,31.0,MIA,4.0,0.0,14.3,2.5,4.5,0.556,0.3,0.8,0.333,2.3,3.8,0.6,0.583,1.0,1.3,0.8,2.0,2.5,4.5,0.8,0.0,0.5,1.5,2.5,6.3
508,2021,Mamadi Diakite,PF,24.0,MIL,7.0,0.0,5.0,0.3,1.4,0.2,0.1,0.3,0.5,0.1,1.1,0.125,0.25,0.3,0.3,1.0,0.1,0.9,1.0,0.0,0.4,0.1,0.1,1.0,1.0
509,2021,Donte DiVincenzo,SG,24.0,MIL,3.0,3.0,23.3,1.0,5.3,0.188,0.7,4.0,0.167,0.3,1.3,0.25,0.25,0.0,0.0,,0.7,5.7,6.3,2.7,1.0,0.3,2.0,1.3,2.7
510,2021,Luka Dončić,PG,21.0,DAL,7.0,7.0,40.1,13.7,28.0,0.49,4.4,10.9,0.408,9.3,17.1,0.542,0.569,3.9,7.3,0.529,0.6,7.3,7.9,10.3,1.3,0.4,4.6,2.4,35.7
511,2021,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
512,2021,Goran Dragić,PG,34.0,MIA,4.0,2.0,29.3,5.8,13.5,0.426,2.3,6.5,0.346,3.5,7.0,0.5,0.509,2.3,3.0,0.75,0.3,1.5,1.8,2.8,1.0,0.5,1.5,2.8,16.0
513,2021,Andre Drummond,C,27.0,LAL,5.0,5.0,21.0,3.8,6.4,0.594,0.0,0.0,,3.8,6.4,0.594,0.594,1.4,2.0,0.7,3.8,7.2,11.0,0.0,0.8,0.6,2.2,2.4,9.0
514,2021,Jared Dudley,PF,35.0,LAL,2.0,0.0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2021,Kris Dunn,PG,26.0,ATL,5.0,0.0,6.6,0.2,1.0,0.2,0.0,0.2,0.0,0.2,0.8,0.25,0.2,0.8,0.8,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.8,1.0,1.2
516,2021,Kevin Durant,PF,32.0,BRK,12.0,12.0,40.4,12.1,23.5,0.514,2.8,6.8,0.402,9.3,16.7,0.56,0.573,7.3,8.4,0.871,0.4,8.8,9.3,4.4,1.5,1.6,3.5,2.6,34.3
517,2021,Carsen Edwards,SG,22.0,BOS,2.0,0.0,2.5,1.0,1.5,0.667,0.5,1.0,0.5,0.5,0.5,1.0,0.833,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5
518,2021,CJ Elleby,SF,20.0,POR,2.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,1.0,1.5,0.5,0.0,0.0,0.5,0.0,0.0
519,2021,Joel Embiid,C,26.0,PHI,11.0,11.0,32.5,9.2,17.9,0.513,1.5,3.7,0.39,7.7,14.2,0.545,0.553,8.3,9.9,0.835,1.5,9.1,10.5,3.4,1.0,1.5,3.8,3.0,28.1
520,2021,Tacko Fall,C,25.0,BOS,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2021,Derrick Favors,C,29.0,UTA,11.0,0.0,13.2,1.5,2.1,0.696,0.0,0.0,,1.5,2.1,0.696,0.696,0.5,0.8,0.556,1.7,2.5,4.2,0.3,0.2,0.9,0.5,2.3,3.4
522,2021,Bruno Fernando,C,22.0,ATL,6.0,0.0,2.0,0.3,0.5,0.667,0.0,0.0,,0.3,0.5,0.667,0.667,0.3,0.3,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0
523,2021,Yogi Ferrell,PG,27.0,LAC,9.0,0.0,1.7,0.2,0.6,0.4,0.0,0.1,0.0,0.2,0.4,0.5,0.4,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.4
524,2021,Dorian Finney-Smith,PF,27.0,DAL,7.0,7.0,38.7,3.7,9.1,0.406,2.3,5.3,0.432,1.4,3.9,0.37,0.531,0.6,0.7,0.8,2.4,4.1,6.6,2.1,1.1,0.3,1.7,3.3,10.3
525,2021,Bryn Forbes,SG,27.0,MIL,20.0,0.0,13.7,2.3,5.6,0.411,1.7,4.5,0.371,0.7,1.2,0.565,0.558,0.3,0.4,0.75,0.1,1.3,1.4,0.3,0.1,0.1,0.4,0.8,6.6
526,2021,Trent Forrest,PG,22.0,UTA,4.0,0.0,2.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
527,2021,Evan Fournier,SF,28.0,BOS,5.0,5.0,33.4,5.4,12.6,0.429,2.6,6.0,0.433,2.8,6.6,0.424,0.532,2.0,2.4,0.833,1.0,2.6,3.6,1.4,1.2,0.0,1.0,4.0,15.4
528,2021,Enes Freedom,C,28.0,POR,5.0,0.0,11.2,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.5,0.4,0.4,1.0,1.2,1.4,2.6,0.0,0.0,0.4,0.6,1.8,2.0
529,2021,Daniel Gafford,C,22.0,WAS,5.0,2.0,23.4,4.4,5.2,0.846,0.0,0.0,,4.4,5.2,0.846,0.846,3.0,4.8,0.625,2.8,3.0,5.8,0.6,1.0,2.0,0.6,3.4,11.8
530,2021,Danilo Gallinari,PF,32.0,ATL,18.0,0.0,24.6,4.1,9.7,0.425,1.9,4.7,0.405,2.2,5.0,0.444,0.523,2.7,2.9,0.942,0.4,3.4,3.9,0.8,0.3,0.2,0.8,2.6,12.8
531,2021,Langston Galloway,SG,29.0,PHO,2.0,0.0,7.5,0.5,3.5,0.143,0.0,1.0,0.0,0.5,2.5,0.2,0.143,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0
532,2021,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
533,2021,Marc Gasol,C,36.0,LAL,5.0,1.0,17.4,1.6,2.6,0.615,1.4,2.2,0.636,0.2,0.4,0.5,0.885,0.6,0.8,0.75,0.8,3.0,3.8,3.0,0.8,0.8,0.8,3.2,5.2
534,2021,Paul George,SF,30.0,LAC,19.0,19.0,40.8,8.7,19.7,0.441,2.7,8.0,0.336,6.0,11.7,0.514,0.509,6.8,8.1,0.844,0.9,8.7,9.6,5.4,1.0,0.5,3.5,3.1,26.9
535,2021,Taj Gibson,C,35.0,NYK,5.0,3.0,27.6,2.4,4.0,0.6,0.0,0.0,,2.4,4.0,0.6,0.6,0.2,0.2,1.0,3.2,3.8,7.0,0.8,1.6,1.0,0.6,2.6,5.0
536,2021,Harry Giles,C,22.0,POR,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
537,2021,Anthony Gill,PF,28.0,WAS,4.0,0.0,8.3,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.3,0.8,1.0,0.0,0.0,0.0,0.8,1.8,0.0
538,2021,Rudy Gobert,C,28.0,UTA,11.0,11.0,34.2,5.5,7.4,0.741,0.0,0.1,0.0,5.5,7.3,0.75,0.741,3.8,6.0,0.636,3.9,8.4,12.3,0.8,0.5,2.1,1.5,4.2,14.7
539,2021,Aaron Gordon,PF,25.0,DEN,10.0,10.0,29.9,4.3,9.9,0.434,0.9,2.3,0.391,3.4,7.6,0.447,0.48,1.6,2.5,0.64,2.1,3.3,5.4,2.0,0.5,0.3,1.4,2.3,11.1
540,2021,Danny Green,SF,33.0,PHI,8.0,8.0,24.9,2.6,6.0,0.438,1.8,4.6,0.378,0.9,1.4,0.636,0.583,0.0,0.0,,1.1,1.5,2.6,2.6,1.1,1.0,0.6,1.6,7.0
541,2021,JaMychal Green,PF,30.0,DEN,10.0,0.0,19.0,2.0,4.5,0.444,0.6,2.0,0.3,1.4,2.5,0.56,0.511,0.8,0.9,0.889,1.7,3.5,5.2,1.1,0.2,0.2,0.3,1.2,5.4
542,2021,Jeff Green,PF,34.0,BRK,6.0,1.0,24.7,2.7,5.5,0.485,1.7,3.0,0.556,1.0,2.5,0.4,0.636,1.2,1.3,0.875,0.7,2.2,2.8,1.7,0.5,0.3,0.5,2.3,8.2
543,2021,Josh Green,SG,20.0,DAL,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,2021,Blake Griffin,PF,31.0,BRK,12.0,12.0,26.5,3.5,6.6,0.532,1.2,3.0,0.389,2.3,3.6,0.651,0.62,0.8,1.2,0.714,1.3,4.7,5.9,1.8,0.8,0.5,0.4,3.3,9.0
545,2021,Rui Hachimura,PF,22.0,WAS,5.0,5.0,34.6,5.8,9.4,0.617,1.8,3.0,0.6,4.0,6.4,0.625,0.713,1.4,2.4,0.583,1.0,6.2,7.2,1.0,0.4,0.2,1.0,3.6,14.8
546,2021,Tim Hardaway Jr.,SG,28.0,DAL,7.0,7.0,37.4,6.0,14.4,0.416,3.3,8.1,0.404,2.7,6.3,0.432,0.53,1.7,2.3,0.75,0.7,2.6,3.3,1.4,0.4,0.0,0.9,2.4,17.0
547,2021,James Harden,PG,31.0,BRK,9.0,9.0,35.8,5.7,12.0,0.472,2.7,7.3,0.364,3.0,4.7,0.643,0.583,6.2,6.9,0.903,0.8,5.6,6.3,8.6,1.7,0.7,2.9,2.6,20.2
548,2021,Montrezl Harrell,C,27.0,LAL,4.0,0.0,9.8,2.0,3.5,0.571,0.0,0.0,,2.0,3.5,0.571,0.571,1.8,2.3,0.778,1.3,1.3,2.5,0.0,0.5,0.0,0.5,0.8,5.8
549,2021,Joe Harris,SF,29.0,BRK,12.0,12.0,36.2,4.1,10.3,0.398,2.8,6.8,0.402,1.3,3.4,0.39,0.533,0.3,0.3,0.75,0.4,3.2,3.6,1.6,0.3,0.2,0.8,2.8,11.2
550,2021,Tobias Harris,PF,28.0,PHI,12.0,12.0,36.5,8.8,17.9,0.488,1.3,3.6,0.372,7.4,14.3,0.517,0.526,2.9,3.3,0.875,0.8,7.7,8.5,3.5,1.0,0.4,1.5,2.4,21.8
551,2021,Shaquille Harrison,SG,27.0,DEN,9.0,0.0,4.4,0.3,0.4,0.75,0.1,0.1,1.0,0.2,0.3,0.667,0.875,0.2,0.3,0.667,0.0,0.9,0.9,0.3,0.3,0.3,0.6,0.3,1.0
552,2021,Tyler Herro,SG,21.0,MIA,4.0,0.0,23.3,3.0,9.5,0.316,1.5,4.8,0.316,1.5,4.8,0.316,0.395,1.8,1.8,1.0,0.3,3.0,3.3,1.8,0.3,0.3,0.8,0.5,9.3
553,2021,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
554,2021,George Hill,PG,34.0,PHI,12.0,0.0,17.1,1.6,3.6,0.442,0.7,1.6,0.421,0.9,2.0,0.458,0.535,0.8,1.1,0.769,0.4,0.9,1.3,1.5,0.7,0.3,0.8,1.5,4.7
555,2021,Solomon Hill,PF,29.0,ATL,14.0,3.0,10.4,0.4,1.7,0.25,0.2,1.3,0.167,0.2,0.4,0.5,0.313,0.1,0.3,0.5,0.2,1.1,1.4,0.2,0.1,0.1,0.1,1.3,1.2
556,2021,Jrue Holiday,PG,30.0,MIL,23.0,23.0,39.7,6.9,16.9,0.406,1.9,6.2,0.303,5.0,10.7,0.466,0.461,1.7,2.4,0.714,1.4,4.3,5.7,8.7,1.7,0.4,2.4,2.1,17.3
557,2021,Rondae Hollis-Jefferson,PF,26.0,POR,5.0,0.0,7.2,0.8,1.0,0.8,0.0,0.0,,0.8,1.0,0.8,0.8,0.4,0.6,0.667,0.6,1.0,1.6,0.0,0.2,0.2,0.0,1.0,2.0
